시도교육청,지역교육청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,제외여부,제외사유,1학년 전입학생수,1학년 전출학생수,1학년 전체학생수,2학년 전입학생수,2학년 전출학생수,2학년 전체학생수,3학년 전입학생수,3학년 전출학생수,3학년 전체학생수,4학년 전입학생수,4학년 전출학생수,4학년 전체학생수,5학년 전입학생수,5학년 전출학생수,5학년 전체학생수,6학년 전입학생수,6학년 전출학생수,6학년 전체 학생수,전입학생수(계),전출학생수(계),전체학생수(계)
경상북도교육청,경상북도청송교육지원청,경상북도 청송군,S150003387,부남초등학교,2,공립,N,,0,0,3,0,0,2,0,0,3,0,0,6,0,0,4,0,0,4,0,0,22
경상북도교육청,경상북도청송교육지원청,경상북도 청송군,S150003399,안덕초등학교,2,공립,N,,0,1,13,0,0,11,0,0,6,0,0,8,0,0,8,0,0,12,0,1,58
경상북도교육청,경상북도청송교육지원청,경상북도 청송군,S150003402,이전초등학교,2,공립,N,,0,2,4,1,0,6,0,1,2,1,1,5,0,1,3,1,1,4,3,6,24
경상북도교육청,경상북도청송교육지원청,경상북도 청송군,S150003411,진보초등학교,2,공립,N,,0,5,40,3,2,38,1,1,23,1,7,19,0,1,31,4,2,27,9,18,178
경상북도교육청,경상북도청송교육지원청,경상북도 청송군,S150003412,청송초등학교,2,공립,N,,2,1,38,0,2,27,1,3,41,1,2,38,1,2,28,0,2,38,5,12,210
경상북도교육청,경상북도청송교육지원청,경상북도 청송군,S150003415,파천초등학교,2,공립,N,,1,0,6,0,0,6,0,0,7,0,0,7,0,0,10,0,0,8,1,0,44
경상북도교육청,경상북도청송교육지원청,경상북도 청송군,S150003419,화목초등학교,2,공립,N,,0,0,5,1,0,9,0,0,9,0,0,8,1,2,12,0,1,10,2,3,53
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003444,가산초등학교,2,공립,N,,0,3,8,2,0,5,0,3,6,3,1,8,1,1,7,0,1,6,6,9,40
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003448,관호초등학교,2,공립,N,,0,0,6,0,0,3,1,0,11,0,0,9,1,3,13,1,0,9,3,3,51
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003450,낙산초등학교,2,공립,N,,0,0,8,2,1,7,3,1,7,0,1,6,1,2,7,0,1,9,6,6,44
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003451,다부초등학교,2,공립,N,,0,0,14,1,1,16,0,1,12,0,1,12,1,0,11,0,0,12,2,3,77
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003452,동명동부초등학교,2,공립,N,,1,0,7,2,1,17,1,1,17,0,0,7,1,0,8,0,2,10,5,4,66
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003453,동명초등학교,2,공립,N,,0,0,7,2,1,10,0,1,12,0,0,6,1,3,13,1,1,13,4,6,61
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003456,매원초등학교,2,공립,N,,1,0,8,2,1,9,0,0,6,0,0,8,1,0,12,0,0,5,4,1,48
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003457,북삼초등학교,2,공립,N,,4,5,151,5,6,165,7,11,160,4,4,128,1,6,136,4,4,157,25,36,897
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003458,북삼초등학교오평분교장,2,공립,N,,0,0,1,0,0,2,0,0,2,0,0,0,0,0,3,0,0,2,0,0,10
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003459,석적초등학교,2,공립,N,,2,8,144,1,7,109,6,8,118,2,4,72,4,0,62,1,5,65,16,32,570
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003460,숭산초등학교,2,공립,N,,3,1,11,0,1,9,2,3,6,1,2,11,0,4,7,0,0,6,6,11,50
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003461,신동초등학교,2,공립,N,,1,0,9,1,0,0,0,0,11,1,1,5,0,0,10,0,0,5,3,1,40
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003465,약동초등학교,2,공립,N,,1,1,45,1,0,52,1,5,27,3,2,40,0,2,31,4,3,44,10,13,239
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003466,약목초등학교,2,공립,N,,0,2,38,2,3,34,1,2,32,1,4,44,1,0,28,0,1,47,5,12,223
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003469,왜관동부초등학교,2,공립,N,,2,4,108,3,6,80,3,3,95,5,3,94,6,7,96,5,3,114,24,26,587
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003470,왜관중앙초등학교,2,공립,N,,4,2,65,2,5,72,5,5,54,4,1,62,2,4,62,6,3,78,23,20,393
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003471,왜관초등학교,2,공립,N,,1,0,124,10,3,122,3,2,118,10,3,120,5,3,139,7,7,111,36,18,734
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003472,인평초등학교,2,공립,N,,1,2,74,0,5,102,2,4,92,2,6,93,4,6,112,4,6,139,13,29,612
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003473,장곡초등학교,2,공립,N,,5,4,135,5,9,148,11,13,123,4,8,151,3,6,136,4,7,157,32,47,850
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003474,지천초등학교,2,공립,N,,0,0,12,0,2,13,0,2,10,1,3,15,0,1,12,0,0,9,1,8,71
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150003475,학림초등학교,2,공립,N,,0,1,11,2,1,10,0,0,8,0,0,9,1,2,13,0,0,13,3,4,64
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003551,곡강초등학교,2,공립,N,,0,2,8,0,0,6,0,0,5,2,0,8,0,1,4,0,0,5,2,3,36
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003555,구룡포초등학교,2,공립,N,,0,0,24,0,1,28,0,1,19,2,0,22,1,1,26,1,8,19,4,11,138
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003557,구정초등학교,2,공립,N,,8,7,103,17,5,85,19,8,107,13,8,82,6,1,93,8,8,81,71,37,551
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003558,기계초등학교,2,공립,N,,1,0,9,0,0,14,0,3,9,0,1,10,1,2,17,0,2,21,2,8,80
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003563,기북초등학교,2,공립,N,,0,0,1,0,0,2,0,0,5,0,0,2,1,0,2,0,0,4,1,0,16
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003566,남성초등학교,2,공립,N,,4,0,2,2,0,2,2,0,1,0,0,9,0,0,2,0,0,4,8,0,20
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003568,달전초등학교,2,공립,N,,1,5,45,3,30,50,1,15,53,4,12,39,1,7,42,1,6,48,11,75,277
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003570,대도초등학교,2,공립,N,,1,7,57,2,12,68,2,6,60,4,4,66,1,4,52,1,5,73,11,38,376
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003572,대보초등학교,2,공립,N,,0,0,6,0,0,3,0,1,6,0,0,7,0,0,7,0,1,6,0,2,35
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003574,대송초등학교,2,공립,N,,1,2,9,0,0,3,1,1,9,1,1,8,1,0,11,0,2,10,4,6,50
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003577,대잠초등학교,2,공립,N,,0,2,29,1,1,38,1,1,22,0,4,20,0,1,31,0,2,29,2,11,169
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003578,대해초등학교,2,공립,N,,5,4,52,6,5,45,10,5,41,5,4,48,4,6,53,2,6,52,32,30,291
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003580,동해초등학교,2,공립,N,,2,0,64,4,2,63,6,1,59,1,3,48,3,1,62,10,3,70,26,10,366
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003583,두호남부초등학교,2,공립,N,,14,1,118,13,3,111,16,4,135,10,6,104,13,3,116,3,2,154,69,19,738
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003584,두호초등학교,2,공립,N,,0,1,50,2,2,48,9,3,45,1,3,42,1,4,55,4,3,49,17,16,289
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003586,문덕초등학교,2,공립,N,,4,10,197,10,14,185,15,15,200,16,11,186,14,7,167,9,7,150,68,64,1085
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003587,문충초등학교,2,공립,N,,0,2,15,1,2,16,1,3,9,1,5,15,0,1,19,0,1,13,3,14,87
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003594,상대초등학교,2,공립,N,,1,1,36,2,3,38,4,2,35,5,3,39,5,3,36,2,6,56,19,18,240
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003599,송라초등학교,2,공립,N,,1,0,5,0,0,1,1,0,5,0,0,4,0,0,7,0,0,8,2,0,30
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003601,송림초등학교,2,공립,N,,6,4,42,1,3,45,1,7,56,3,9,43,1,3,43,3,11,68,15,37,297
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003603,신광초등학교,2,공립,N,,0,1,15,0,2,11,2,4,8,0,2,12,0,1,7,1,1,9,3,11,62
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003606,신흥초등학교,2,공립,N,,5,6,66,6,0,53,8,3,64,6,7,51,7,4,57,5,4,45,37,24,336
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003607,양포초등학교,2,공립,N,,1,0,5,0,0,3,3,0,3,0,0,1,0,0,6,0,0,4,4,0,22
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003609,양학초등학교,2,공립,N,,0,2,109,3,4,116,2,9,113,2,7,121,3,6,123,3,6,135,13,34,717
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003610,연일초등학교,2,공립,N,,2,5,137,3,3,131,7,12,160,3,5,117,8,10,135,8,5,156,31,40,836
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003611,연일형산초등학교,2,공립,N,,0,1,50,1,3,51,1,2,57,2,1,60,2,4,59,0,5,76,6,16,353
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003612,오천초등학교,2,공립,N,,2,5,77,1,3,69,5,3,75,2,8,92,3,4,71,2,1,90,15,24,474
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003613,용흥초등학교,2,공립,N,,0,0,23,0,1,10,0,1,16,1,2,14,2,0,17,0,2,18,3,6,98
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003614,월포초등학교,2,공립,N,,0,0,0,0,0,8,1,1,11,1,1,0,0,1,4,0,0,6,2,3,29
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003615,유강초등학교,2,공립,N,,5,2,131,8,1,128,7,5,127,5,3,121,5,2,121,6,3,123,36,16,751
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003617,이동초등학교,2,공립,N,,5,2,164,11,8,163,11,4,156,4,5,153,7,6,171,13,8,173,51,33,980
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003618,인덕초등학교,2,공립,N,,3,9,122,4,17,96,1,9,67,3,10,58,5,5,51,2,4,59,18,54,453
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003620,장기초등학교,2,공립,N,,0,0,9,1,1,9,0,2,5,0,1,8,0,0,7,0,0,2,1,4,40
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003621,장기초등학교모포분교장,2,공립,N,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,4
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003625,장량초등학교,2,공립,N,,2,4,163,7,13,165,5,14,173,6,7,145,5,10,181,5,7,171,30,55,998
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003626,장성초등학교,2,공립,N,,5,4,82,2,6,87,5,7,98,1,7,94,5,0,110,4,4,100,22,28,571
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003628,죽도초등학교,2,공립,N,,0,0,18,2,2,15,3,0,15,1,2,14,3,1,15,1,1,17,10,6,94
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003631,죽장초등학교,2,공립,N,,2,1,4,0,0,1,0,0,2,0,0,9,0,1,5,0,2,4,2,4,25
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003635,죽장초등학교상옥분교장,2,공립,N,,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003638,죽천초등학교,2,공립,N,,1,5,21,2,1,8,0,6,9,0,0,10,1,5,11,0,1,13,4,18,72
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003640,창포초등학교,2,공립,N,,2,5,104,5,4,81,14,7,79,9,4,77,2,4,50,8,4,70,40,28,461
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003641,청림초등학교,2,공립,N,,1,2,23,1,2,13,0,4,32,0,4,20,2,7,26,0,5,36,4,24,150
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003644,청하초등학교,2,공립,N,,1,1,11,1,0,9,1,0,10,1,2,12,0,2,5,0,3,13,4,8,60
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003648,포항남부초등학교,2,공립,N,,1,3,40,0,2,45,2,9,45,2,1,33,1,5,35,1,9,41,7,29,239
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003649,포항대흥초등학교,2,공립,N,,1,3,121,1,7,135,6,8,124,2,5,155,2,10,138,3,5,160,15,38,833
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003650,포항동부초등학교,2,공립,N,,0,4,41,2,4,51,1,4,39,1,4,39,2,0,50,2,3,50,8,19,270
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003651,포항송도초등학교,2,공립,N,,0,3,21,0,3,18,3,3,19,2,3,16,1,1,21,0,0,17,6,13,112
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003652,포항영흥초등학교,2,공립,N,,0,0,27,4,7,37,0,3,23,5,2,29,1,3,34,1,2,16,11,17,166
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003653,포항제철초등학교,2,사립,N,,2,1,131,5,5,129,10,6,141,17,10,123,14,7,191,10,3,198,58,32,913
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003655,포항제철지곡초등학교,2,사립,N,,4,4,236,14,7,203,13,3,216,12,4,212,5,6,160,6,4,160,54,28,1187
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003656,포항중앙초등학교,2,공립,N,,1,2,150,7,8,161,10,9,174,7,6,125,6,2,145,10,1,130,41,28,885
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003657,포항초등학교,2,공립,N,,0,2,44,2,1,42,5,3,44,1,1,42,3,3,42,5,1,50,16,11,264
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003658,포항항도초등학교,2,공립,N,,2,3,29,1,3,25,6,1,33,3,3,33,4,3,25,4,4,39,20,17,184
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003659,항구초등학교,2,공립,N,,1,0,12,0,2,15,2,2,16,3,1,13,0,2,22,9,0,22,15,7,100
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150003661,효자초등학교,2,공립,N,,4,3,201,12,8,196,10,10,202,7,5,149,11,5,156,6,7,159,50,38,1063
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003662,흥해남산초등학교,2,공립,N,,1,1,40,3,3,39,1,6,48,0,5,37,1,3,40,1,3,42,7,21,246
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003663,흥해서부초등학교,2,공립,N,,3,0,16,0,1,15,0,0,21,0,3,15,0,1,10,0,0,16,3,5,93
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150003664,흥해초등학교,2,공립,N,,1,4,46,3,11,45,0,16,59,0,10,65,2,12,54,3,4,72,9,57,341
경상북도교육청,경상북도경산교육지원청,경상북도 경산시,S150004975,하양초등학교화성분교장,2,공립,N,,0,0,0,0,0,0,0,0,1,0,1,3,0,4,2,0,0,1,0,5,7
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,S150005602,구평남부초등학교,2,공립,N,,7,4,218,7,14,177,8,7,200,5,8,172,4,11,203,3,8,172,34,52,1142
경상북도교육청,경상북도김천교육지원청,경상북도 김천시,S150006026,김천동신초등학교,2,공립,N,,4,4,128,3,6,98,4,5,116,2,4,107,1,6,123,0,0,138,14,25,710
경상북도교육청,경상북도안동교육지원청,경상북도 안동시,S150006027,녹전초등학교원천분교장,2,공립,N,,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,5,0,0,11
경상북도교육청,경상북도경산교육지원청,경상북도 경산시,S150006029,사동초등학교,2,공립,N,,3,1,118,7,2,152,13,9,109,4,6,109,4,7,127,5,3,145,36,28,760
경상북도교육청,경상북도경산교육지원청,경상북도 경산시,S150006030,성암초등학교,2,공립,N,,19,4,201,61,8,145,60,3,114,49,5,100,50,1,77,20,5,59,259,26,696
경상북도교육청,경상북도안동교육지원청,경상북도 안동시,S150006032,안동강남초등학교,2,공립,N,,2,5,143,7,13,155,4,3,126,4,4,153,4,6,158,3,4,161,24,35,896
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,S150006034,구미사곡초등학교,2,공립,N,,0,2,87,3,14,94,1,3,97,3,3,80,0,5,90,1,1,89,8,28,537
경상북도교육청,경상북도영천교육지원청,경상북도 영천시,S150006143,포은초등학교,2,공립,N,,1,7,239,6,5,209,10,10,219,4,5,202,6,3,186,2,7,171,29,37,1226
경상북도교육청,경상북도경산교육지원청,경상북도 경산시,S150006146,옥곡초등학교,2,공립,N,,4,7,210,10,20,224,12,16,254,11,12,240,4,12,234,6,5,261,47,72,1423
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,S150006149,문장초등학교,2,공립,N,,1,0,49,0,2,57,1,3,54,1,1,51,2,0,67,1,0,45,6,6,323
경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,S150006151,대교초등학교,2,공립,N,,6,6,258,6,14,211,10,20,254,5,14,208,2,14,213,3,8,211,32,76,1355
경상북도교육청,경상북도상주교육지원청,경상북도 상주시,S150006153,성동초등학교,2,공립,N,,3,1,59,3,1,58,2,0,69,3,4,79,1,0,76,2,3,87,14,9,428
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,S150006154,도봉초등학교,2,공립,N,,1,4,150,7,7,158,3,9,149,8,7,141,6,9,175,1,4,218,26,40,991
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,S150006155,진평초등학교,2,공립,N,,5,9,137,3,11,140,3,9,145,5,8,135,3,10,133,2,5,180,21,52,870
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150006231,포항장원초등학교,2,공립,N,,3,5,68,5,11,84,2,8,70,4,8,64,5,10,59,4,6,80,23,48,425
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150006232,포항장흥초등학교,2,공립,N,,4,4,60,1,5,53,5,6,62,6,9,74,3,4,58,3,9,82,22,37,389
경상북도교육청,경상북도경산교육지원청,경상북도 경산시,S150006237,봉황초등학교,2,공립,N,,2,9,122,4,9,116,5,11,112,3,7,120,3,3,117,2,9,122,19,48,709
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,S150006248,구미오산초등학교,2,공립,N,,0,3,37,2,4,40,2,6,36,4,3,43,2,1,46,1,2,50,11,19,252
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150006258,대이초등학교,2,공립,N,,1,2,70,1,4,58,3,2,62,2,3,57,0,2,52,3,1,57,10,14,356
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150006259,포항해맞이초등학교,2,공립,N,,3,7,117,1,16,110,4,10,127,2,7,106,2,5,118,9,7,106,21,52,684
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,S150006266,구미봉곡초등학교,2,공립,N,,6,3,121,8,10,102,8,10,128,3,6,93,5,5,129,2,8,114,32,42,687
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,S150006275,천생초등학교,2,공립,N,,4,8,110,6,9,126,1,16,109,4,9,113,0,7,91,3,6,108,18,55,657
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,S150006278,구미왕산초등학교,2,공립,N,,3,4,159,4,13,153,3,5,143,4,6,137,6,9,144,1,4,124,21,41,860
경상북도교육청,경상북도경주교육지원청,경상북도 경주시,S150006303,금장초등학교,2,공립,N,,5,4,112,7,13,153,6,9,130,5,7,130,2,11,161,5,7,167,30,51,853
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,S150006309,정수초등학교,2,공립,N,,0,4,123,6,2,125,2,5,95,1,2,81,1,5,89,2,2,98,12,20,611
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,S150006311,옥계동부초등학교,2,공립,N,,7,8,317,5,20,315,12,29,276,6,21,290,6,13,330,7,10,320,43,101,1848
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,S150006312,포항원동초등학교,2,공립,N,,9,21,273,15,46,298,7,43,275,8,39,248,6,25,269,14,22,253,59,196,1616
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150006318,포항양덕초등학교,2,공립,N,,2,6,237,10,11,216,11,20,234,9,12,219,10,2,233,8,13,289,50,64,1428
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150006322,학천초등학교,2,공립,N,,2,2,104,9,14,108,5,15,141,5,12,104,2,8,115,2,12,98,25,63,670
경상북도교육청,경상북도경산교육지원청,경상북도 경산시,S150006367,평산초등학교,2,공립,N,,3,5,217,7,13,211,7,21,209,6,14,183,3,9,181,0,16,198,26,78,1199
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150006393,포항송곡초등학교,2,공립,N,,3,5,242,12,19,248,11,25,202,5,24,186,8,15,169,5,22,175,44,110,1222
경상북도교육청,경상북도김천교육지원청,경상북도 김천시,S150006439,율곡초등학교,2,공립,N,,6,10,207,10,11,189,8,13,180,11,9,168,9,8,143,2,7,157,46,58,1044
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,S150006440,해마루초등학교,2,공립,N,,6,7,340,24,12,318,24,21,291,12,6,243,18,6,208,8,5,166,92,57,1566
경상북도교육청,경상북도경산교육지원청,경상북도 경산시,S150006461,삼성현초등학교,2,공립,N,,3,3,205,17,10,165,12,9,133,11,7,159,5,5,125,7,6,137,55,40,924
경상북도교육청,경상북도안동교육지원청,경상북도 안동시,S150006481,풍천풍서초등학교,2,공립,N,,4,5,160,15,81,187,10,58,166,11,65,160,10,58,158,10,28,163,60,295,994
경상북도교육청,경상북도영주교육지원청,경상북도 영주시,S150006489,영주가흥초등학교,2,공립,N,,7,2,220,11,9,199,11,9,202,6,5,140,8,7,153,0,2,125,43,34,1039
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150006492,초곡초등학교,2,공립,N,,42,1,157,153,3,105,122,0,78,115,1,76,64,1,40,67,1,50,563,7,506
경상북도교육청,경상북도예천교육지원청,경상북도 예천군,S150006493,호명초등학교,2,공립,N,,23,4,184,144,3,118,135,6,114,139,3,122,102,2,88,61,3,55,604,21,681
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,S150006516,구미인덕초등학교,2,공립,N,,12,12,410,27,9,391,36,9,279,26,6,226,28,7,164,27,5,183,156,48,1653
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,S150006517,구미문성초등학교,2,공립,N,,3,4,171,8,7,170,13,6,88,11,4,101,5,1,84,1,3,72,41,25,686
경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,S150006519,양서초등학교,2,공립,N,,5,2,177,6,17,198,14,9,123,4,6,117,9,5,94,4,4,68,42,43,777
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,S150006525,구미원당초등학교,2,공립,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경상북도교육청,경상북도구미교육지원청,경상북도 구미시,S150006526,구미신당초등학교,2,공립,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경상남도교육청,교육부,경상남도 진주시,S000003526,진주교육대학교부설초등학교,2,국립,N,,0,0,95,2,3,96,1,0,96,0,2,95,1,1,94,0,0,97,4,6,573
경상남도교육청,거제교육지원청,경상남도 거제시,S160000768,거제초등학교,2,공립,N,,0,0,27,3,0,32,2,0,30,3,2,42,0,1,30,1,0,50,9,3,211
경상남도교육청,거제교육지원청,경상남도 거제시,S160000771,계룡초등학교,2,공립,N,,4,6,81,5,3,104,11,11,103,6,4,75,3,1,97,5,2,109,34,27,569
경상남도교육청,거제교육지원청,경상남도 거제시,S160000778,국산초등학교,2,공립,N,,5,10,189,6,15,194,9,9,200,10,14,190,6,10,182,6,11,205,42,69,1160
경상남도교육청,거제교육지원청,경상남도 거제시,S160000780,기성초등학교,2,공립,N,,0,0,134,0,6,133,0,5,137,0,2,86,0,4,79,2,0,75,2,17,644
경상남도교육청,거제교육지원청,경상남도 거제시,S160000782,능포초등학교,2,공립,N,,0,0,11,1,5,21,0,1,13,0,3,12,0,0,15,0,4,23,1,13,95
경상남도교육청,거제교육지원청,경상남도 거제시,S160000787,대우초등학교,2,사립,N,,7,2,84,6,8,84,7,4,84,3,5,83,3,5,84,0,2,79,26,26,498
경상남도교육청,거제교육지원청,경상남도 거제시,S160000791,동부초등학교,2,공립,N,,1,0,15,0,2,7,0,2,13,0,0,9,0,0,12,1,0,12,2,4,68
경상남도교육청,거제교육지원청,경상남도 거제시,S160000795,동부초등학교율포분교장,2,공립,N,,0,1,3,0,3,6,0,0,1,1,2,6,0,0,1,2,0,6,3,6,23
경상남도교육청,거제교육지원청,경상남도 거제시,S160000799,마전초등학교,2,공립,N,,1,1,46,3,2,48,1,6,47,1,1,47,0,0,47,1,2,48,7,12,283
경상남도교육청,거제교육지원청,경상남도 거제시,S160000802,명사초등학교,2,공립,N,,0,0,5,2,1,1,0,0,6,0,2,5,0,0,6,1,1,6,3,4,29
경상남도교육청,거제교육지원청,경상남도 거제시,S160000807,사등초등학교,2,공립,N,,2,0,21,0,3,19,3,2,22,0,1,19,2,1,15,0,1,21,7,8,117
경상남도교육청,거제교육지원청,경상남도 거제시,S160000811,송정초등학교,2,공립,N,,0,1,9,1,1,13,0,3,15,0,5,8,0,2,11,0,2,17,1,14,73
경상남도교육청,거제교육지원청,경상남도 거제시,S160000813,수월초등학교,2,공립,N,,1,0,135,8,6,142,6,9,149,6,4,108,3,3,129,5,4,121,29,26,784
경상남도교육청,거제교육지원청,경상남도 거제시,S160000814,숭덕초등학교,2,공립,N,,1,2,10,1,1,10,2,4,7,1,1,16,1,1,13,1,2,11,7,11,67
경상남도교육청,거제교육지원청,경상남도 거제시,S160000818,신현초등학교,2,공립,N,,4,4,74,5,2,82,5,12,76,3,9,64,7,4,73,2,4,73,26,35,442
