school_name,student_1,student_2,student_3,student_4,student_5,student_6,teacher
내유초등학교,144,149,144,167,138,141,48
냉천초등학교,71,61,66,66,69,62,23
능곡초등학교,81,82,78,103,97,93,29
대곡초등학교,18,18,15,16,20,24,7
대화초등학교,72,73,71,100,87,99,26
덕은초등학교,46,43,32,50,40,36,16
덕이초등학교,50,48,46,48,47,41,13
무원초등학교,106,116,114,132,143,143,38
문촌초등학교,53,54,63,61,69,69,23
문화초등학교,90,86,127,131,155,180,40
백마초등학교,76,73,71,118,122,136,30
백신초등학교,82,81,69,82,86,87,24
백양초등학교,34,42,39,45,41,46,18
벽제초등학교,43,50,45,53,60,46,16
삼송초등학교,178,180,196,197,198,174,52
상탄초등학교,165,135,124,156,157,159,42
성라초등학교,68,79,71,79,88,72,24
성사초등학교,109,113,118,147,137,127,42
성석초등학교,19,11,13,13,16,20,8
성신초등학교,86,75,78,120,95,112,33
성저초등학교,58,51,61,63,54,60,20
소만초등학교,64,53,47,60,72,59,20
송포초등학교,63,63,84,96,86,87,25
일산은행초등학교,39,46,31,46,50,51,16
신능초등학교,34,34,32,35,38,33,16
신원초등학교,290,247,252,250,255,213,62
신촌초등학교,85,72,56,98,97,120,27
안곡초등학교,88,79,72,88,62,91,26
오마초등학교,186,178,182,259,243,240,58
용두초등학교,21,11,5,7,9,4,8
용정초등학교,16,20,20,33,21,30,16
원당초등학교,44,71,61,79,78,91,23
원중초등학교,244,227,217,219,212,233,61
율동초등학교,38,37,47,42,50,52,17
일산초등학교,47,37,44,30,41,63,18
장성초등학교,59,36,52,56,59,52,19
장촌초등학교,41,52,42,37,47,44,16
저동초등학교,65,49,69,83,70,87,22
정발초등학교,141,150,174,197,194,215,44
주엽초등학교,67,56,56,76,92,96,24
중산초등학교,68,71,73,82,94,80,23
지도초등학교,92,104,101,117,110,139,33
토당초등학교,30,44,35,30,55,47,19
풍산초등학교,109,112,122,152,148,176,44
한수초등학교,103,66,91,103,108,104,30
행남초등학교,32,39,35,37,35,29,13
행신초등학교,47,65,56,37,44,63,19
행주초등학교,9,8,12,7,9,14,7
현산초등학교,146,106,136,130,142,149,36
호곡초등학교,236,189,202,245,207,209,63
호수초등학교,68,56,70,81,80,81,23
화중초등학교,69,69,68,79,99,85,23
황룡초등학교,59,45,50,83,66,70,22
흥도초등학교,249,247,229,250,265,215,64
가림초등학교,87,88,72,94,90,79,29
광명광덕초등학교,142,121,114,142,99,131,40
광명광성초등학교,145,116,116,146,162,124,44
광명남초등학교,104,99,62,72,87,63,26
광명동초등학교,16,8,10,12,19,33,13
광명북초등학교,89,95,115,149,149,136,40
광명서초등학교,100,108,95,117,83,105,36
광명초등학교,38,62,59,71,82,83,26
광문초등학교,128,108,130,127,121,100,36
광일초등학교,90,92,84,119,108,108,33
서면초등학교,87,85,73,91,93,108,30
소하초등학교,168,149,149,197,176,160,48
안서초등학교,10,12,9,11,1,9,9
연서초등학교,47,62,64,67,75,69,21
온신초등학교,11,5,10,9,7,5,8
철산초등학교,201,233,259,314,273,262,76
하안남초등학교,44,51,44,56,64,58,17
하안북초등학교,45,50,50,62,70,71,20
하안초등학교,77,59,62,60,75,77,23
하일초등학교,57,55,57,57,64,75,18
경안초등학교,64,74,74,81,93,92,26
고골초등학교,8,6,10,9,7,11,8
곤지암초등학교,78,65,60,94,91,110,29
광남초등학교,204,168,153,203,168,181,53
광주광명초등학교,282,256,231,258,237,195,58
광주매곡초등학교,193,217,197,244,223,225,53
광주초등학교,196,149,157,211,199,222,56
광지원초등학교,14,11,8,8,8,7,8
남한산초등학교,22,14,15,21,12,15,7
덕풍초등학교,101,89,68,88,76,100,26
도곡초등학교,171,184,159,192,203,185,50
도궁초등학교,12,14,11,9,16,17,7
도수초등학교,98,113,93,119,127,97,32
도심초등학교,57,61,57,75,76,95,21
도척초등학교,25,25,37,35,47,45,13
동부초등학교,100,94,99,97,94,83,31
만선초등학교,6,12,10,19,11,9,8
망월초등학교,327,271,304,346,297,288,70
번천초등학교,19,13,20,15,10,13,7
분원초등학교,11,26,16,19,20,13,7
산곡초등학교,7,19,10,21,11,17,7
삼리초등학교,95,87,90,90,93,111,32
서부초등학교,15,8,12,6,5,8,8
선동초등학교,8,5,6,5,8,12,9
신장초등학교,143,133,114,99,81,91,34
쌍령초등학교,55,66,86,94,88,99,27
오포초등학교,146,130,105,132,114,120,37
창우초등학교,84,61,75,96,71,67,24
초월초등학교,23,24,25,35,39,34,11
탄벌초등학교,254,224,222,290,279,304,71
태전초등학교,113,100,110,169,132,129,37
하남천현초등학교,44,31,44,54,49,52,18
하남초등학교,65,79,81,91,101,111,28
갈뫼초등학교,73,78,88,75,77,101,28
고천초등학교,46,57,60,63,64,55,22
곡란초등학교,42,55,52,55,39,46,16
관모초등학교,35,38,30,33,33,43,17
광정초등학교,62,84,91,91,97,87,31
군포양정초등학교,112,122,119,119,151,127,39
군포옥천초등학교,44,48,49,38,44,45,15
군포초등학교,128,129,142,142,148,177,43
군포화산초등학교,43,43,35,44,51,49,17
궁내초등학교,73,102,100,89,109,97,27
금정초등학교,94,83,69,105,90,101,28
내손초등학교,26,21,22,26,29,21,11
능내초등학교,69,90,102,91,79,113,28
덕장초등학교,91,70,77,71,73,81,23
도장초등학교,25,18,19,12,16,16,8
둔대초등학교,30,18,35,31,44,40,15
둔전초등학교,108,107,123,127,139,140,36
백운초등학교,112,118,137,115,107,113,40
산본초등학교,110,109,107,126,134,109,32
수리초등학교,21,31,34,34,42,47,14
신흥초등학교,49,63,62,77,75,73,21
오금초등학교,49,54,57,64,50,50,18
오전초등학교,47,28,35,45,40,60,21
왕곡초등학교,52,71,55,64,56,68,20
용호초등학교,49,44,51,53,48,46,16
의왕덕성초등학교,160,150,162,151,127,104,42
의왕부곡초등학교,60,55,75,68,88,70,26
의왕초등학교,177,149,144,189,152,162,46
태을초등학교,67,58,70,57,87,71,23
흥진초등학교,92,98,81,125,99,86,31
감정초등학교,152,150,125,172,151,172,48
개곡초등학교,22,13,18,16,17,16,7
고창초등학교,106,125,104,126,91,110,32
고촌초등학교,110,70,85,108,105,99,28
금란초등학교,18,27,27,29,17,31,10
금성초등학교,6,7,12,14,13,8,7
금파초등학교,83,70,88,129,104,125,31
양도초등학교,97,105,99,146,135,141,35
김포대명초등학교,8,9,12,8,4,14,7
김포서초등학교,73,80,91,108,108,92,29
김포초등학교,38,48,36,76,50,51,16
대곶초등학교,32,12,19,14,34,27,14
마송초등학교,25,35,31,22,42,43,12
사우초등학교,116,119,115,138,131,146,38
서암초등학교,29,20,30,39,30,39,15
석정초등학교,13,13,6,15,10,11,10
수남초등학교,13,14,12,19,8,8,6
양곡초등학교,66,61,58,78,70,72,25
옹정초등학교,12,12,9,18,19,9,7
운양초등학교,240,212,233,220,200,195,62
월곶초등학교,14,14,12,7,16,15,8
유현초등학교,248,270,225,288,272,262,64
풍무초등학교,188,174,169,173,221,191,44
하성초등학교,30,18,16,21,30,19,11
학운초등학교,52,39,48,49,46,46,15
가곡초등학교,80,95,72,77,88,83,26
가양초등학교,8,6,6,11,16,10,8
갈매초등학교,257,259,239,246,213,180,66
광릉초등학교,29,57,46,47,51,48,17
교문초등학교,83,58,74,79,80,74,24
구리초등학교,58,69,52,62,66,69,23
구지초등학교,103,101,113,133,127,148,37
금교초등학교,97,96,95,108,100,105,29
금남초등학교,9,17,17,10,10,5,8
남양주금곡초등학교,31,35,42,57,45,57,18
남양주도곡초등학교,81,66,86,102,92,89,28
남양주동곡초등학교,25,37,29,37,42,37,15
남양주미금초등학교,72,91,97,115,101,109,30
남양주송라초등학교,119,139,139,160,169,173,46
남양주송촌초등학교,5,8,7,14,20,11,7
남양주양정초등학교,77,86,77,78,82,67,25
남양주양지초등학교,75,67,55,74,83,76,22
남양주월문초등학교,17,14,18,16,18,24,7
내양초등학교,13,7,6,7,9,7,8
답내초등학교,17,15,18,19,28,29,8
덕소초등학교,60,53,55,51,60,81,22
도농초등학교,91,86,96,144,115,138,36
도림초등학교,15,25,23,24,23,24,11
도제원초등학교,103,89,99,112,104,99,32
동구초등학교,56,51,51,72,77,74,20
동인초등학교,154,162,167,189,179,176,53
마석초등학교,90,111,107,139,143,140,37
백문초등학교,151,117,143,143,146,168,43
별내초등학교,127,108,130,150,151,164,42
부양초등학교,77,74,77,105,79,101,27
수동초등학교,12,14,21,22,16,20,8
수동초등학교송천분교장,4,8,14,8,11,15,9
수택초등학교,69,69,61,75,67,77,21
심석초등학교,90,89,89,90,76,56,33
오남초등학교,46,43,40,53,55,63,20
와부초등학교,105,121,133,174,195,213,42
용신초등학교,22,30,30,40,41,49,13
인창초등학교,69,52,63,77,79,105,24
장승초등학교,117,122,122,161,157,162,42
장자초등학교,83,100,108,123,125,129,33
장현초등학교,78,112,94,137,104,119,31
조안초등학교,8,9,12,20,11,9,7
진건초등학교,56,44,61,70,68,62,22
창현초등학교,116,131,132,142,139,159,40
천마초등학교,108,119,125,141,152,159,43
토평초등학교,48,53,58,60,60,64,21
퇴계원초등학교,70,58,64,79,107,104,28
평내초등학교,59,53,54,52,52,48,17
풍양초등학교,33,39,31,36,48,44,16
호평초등학교,137,149,142,156,164,147,41
화접초등학교,140,139,105,148,156,145,41
가납초등학교,56,51,62,79,68,65,22
고암초등학교,57,43,51,44,52,61,18
남면초등학교,36,29,27,31,16,32,14
남면초등학교양덕분교장,12,4,8,8,3,5,8
덕도초등학교,3,14,6,8,7,15,7
덕정초등학교,39,62,50,59,49,48,22
동두천초등학교,44,40,57,31,43,42,17
동보초등학교,32,22,23,24,27,31,12
보산초등학교,36,35,42,28,33,48,18
봉암초등학교,13,9,9,6,5,7,7
사동초등학교,72,68,63,74,89,97,27
산북초등학교,7,7,9,17,10,11,8
삼상초등학교,18,15,13,11,12,15,8
상수초등학교,9,10,16,14,12,20,7
상패초등학교,4,6,7,12,3,13,8
생연초등학교,35,49,45,49,59,49,19
소요초등학교,14,22,18,18,18,19,7
송추초등학교,29,30,29,23,16,18,11
양주덕산초등학교,66,50,55,73,57,63,19
양주덕현초등학교,144,135,146,162,168,168,43
양주백석초등학교,34,32,40,34,34,44,17
연곡초등학교,8,14,9,6,17,10,7
유양초등학교,4,6,5,8,6,7,7
은봉초등학교,52,72,61,75,84,67,21
은현초등학교,2,10,9,8,8,14,8
지행초등학교,160,176,167,180,170,180,49
천보초등학교,45,42,41,38,43,40,16
칠봉초등학교,95,86,76,72,102,88,24
탑동초등학교,17,18,16,6,20,14,7
회정초등학교,36,37,39,41,44,48,15
회천초등학교,74,64,87,100,100,85,27
효촌초등학교,9,12,11,15,7,2,7
계남초등학교,195,186,197,185,158,170,52
고강초등학교,79,81,80,99,101,94,29
고리울초등학교,59,48,55,82,73,79,22
까치울초등학교,25,35,26,37,35,37,15
도당초등학교,137,174,144,182,181,159,47
도원초등학교,56,70,55,79,65,63,20
동곡초등학교,108,108,108,103,95,93,31
범박초등학교,81,97,86,91,79,105,28
복사초등학교,25,24,19,16,22,23,8
부광초등학교,36,33,39,57,28,42,15
부명초등학교,80,80,90,77,76,83,24
부원초등학교,91,82,73,86,70,53,23
부인초등학교,79,71,69,81,85,83,23
부일초등학교,50,51,40,41,57,41,18
부천남초등학교,69,101,84,95,120,110,32
부천대명초등학교,73,86,97,90,111,115,29
부천덕산초등학교,80,102,74,128,123,114,36
부천동초등학교,72,77,76,92,81,75,27
부천부곡초등학교,56,71,67,64,73,60,24
부천부안초등학교,57,71,76,76,90,77,24
부천부흥초등학교,103,104,86,123,113,118,32
부천북초등학교,131,159,154,165,143,137,43
부천삼정초등학교,48,51,38,60,53,42,18
부천서초등학교,131,100,107,119,114,134,37
부천수주초등학교,49,77,79,67,76,62,22
부천신흥초등학교,68,61,53,70,56,65,26
부천여월초등학교,82,69,94,86,100,95,24
부천역곡초등학교,96,100,93,118,103,86,32
부천원일초등학교,43,61,43,64,65,61,21
부천중앙초등학교,95,112,100,108,104,124,32
부천중원초등학교,30,32,26,43,40,35,12
부천초등학교,90,104,91,83,63,76,26
상도초등학교,62,49,78,67,68,75,21
상동초등학교,167,157,142,129,126,134,39
상원초등학교,70,73,63,70,80,95,25
상인초등학교,147,161,166,180,200,217,49
상일초등학교,175,213,193,233,188,192,50
상지초등학교,41,44,46,65,66,79,18
성주초등학교,101,100,110,107,126,121,32
소사초등학교,118,91,124,112,84,139,38
송내초등학교,25,23,27,48,27,41,11
신도초등학교,96,117,107,96,108,121,34
소일초등학교,50,51,59,47,54,52,18
심곡초등학교,92,84,76,89,93,78,30
심원초등학교,98,117,129,124,122,102,35
약대초등학교,44,39,38,50,60,46,19
오정초등학교,76,90,85,96,106,97,30
원미초등학교,88,110,96,100,108,120,36
원종초등학교,100,98,86,111,104,116,34
중흥초등학교,133,133,143,150,137,146,39
창영초등학교,96,73,124,113,141,115,30
검단초등학교,73,82,66,83,91,74,29
구미초등학교,110,102,92,86,104,83,28
금빛초등학교,52,44,65,52,52,63,19
금상초등학교,31,32,32,35,45,31,15
낙생초등학교,207,166,205,227,226,204,61
내정초등학교,163,169,195,235,243,195,52
단남초등학교,59,46,39,45,45,44,18
단대초등학교,132,111,115,165,146,136,43
당촌초등학교,124,118,125,144,157,183,40
대원초등학교,33,33,26,47,55,55,18
대일초등학교,60,42,41,51,49,57,19
대하초등학교,93,105,106,139,87,110,31
돌마초등학교,86,81,72,74,70,81,24
백현초등학교,18,12,12,16,12,16,9
복정초등학교,56,53,43,43,38,32,12
분당초등학교,141,134,160,181,161,189,44
불곡초등학교,86,91,116,90,99,94,30
불정초등학교,142,130,123,132,145,136,37
상대원초등학교,38,23,35,30,29,37,13
상원초등학교,61,59,67,79,69,96,25
상탑초등학교,71,57,68,67,61,89,24
서당초등학교,129,120,125,143,133,166,38
서현초등학교,147,155,158,202,203,213,50
성남동초등학교,64,59,74,67,85,73,24
성남매송초등학교,132,103,118,140,146,167,35
성남미금초등학교,116,139,131,133,132,124,41
성남북초등학교,10,13,13,15,21,30,10
성남서초등학교,43,28,20,30,26,41,15
성남신기초등학교,104,109,105,106,107,93,30
성남신흥초등학교,132,96,85,75,66,63,26
성남은행초등학교,97,75,77,78,103,116,29
성남장안초등학교,104,84,85,102,97,100,31
성남제일초등학교,71,57,59,64,41,52,20
성남수정초등학교,56,67,59,68,76,87,26
성남중앙초등학교,89,80,98,88,86,87,26
성남초등학교,125,121,121,150,125,145,44
성수초등학교,94,73,77,86,81,89,25
수내초등학교,134,164,198,192,240,265,54
수진초등학교,70,112,97,127,114,118,33
안말초등학교,113,119,103,96,99,104,32
야탑초등학교,135,106,91,125,95,111,35
양영초등학교,39,31,32,33,48,37,15
오리초등학교,13,28,16,22,20,25,12
왕남초등학교,116,82,61,62,51,49,23
이매초등학교,117,112,108,127,139,141,35
중부초등학교,68,73,66,94,92,95,26
중원초등학교,84,87,101,102,102,96,26
중탑초등학교,94,90,86,92,78,89,29
청솔초등학교,56,51,40,46,37,36,18
초림초등학교,148,157,190,226,192,200,45
탄천초등학교,76,74,85,70,85,98,26
태평초등학교,37,32,40,34,45,53,17
하원초등학교,77,69,60,65,80,81,24
하탑초등학교,83,105,108,121,146,144,34
한솔초등학교,15,18,23,19,18,27,11
희망대초등학교,38,51,51,54,46,75,18
고색초등학교,71,68,74,82,108,64,25
고현초등학교,29,26,20,32,19,19,10
곡반초등학교,132,172,116,122,139,133,40
곡선초등학교,149,122,115,104,98,102,32
구운초등학교,69,72,52,86,86,57,25
권선초등학교,57,62,54,70,64,84,22
남수원초등학교,81,79,75,83,111,89,29
남창초등학교,14,26,11,19,14,20,10
당수초등학교,77,76,88,106,94,93,28
대평초등학교,62,70,101,104,134,137,30
동수원초등학교,81,77,91,119,89,102,27
수원동신초등학교,67,95,98,111,128,124,30
매산초등학교,39,41,32,33,48,46,18
매원초등학교,257,222,213,277,213,209,64
매탄초등학교,216,223,230,226,243,266,62
매현초등학교,65,61,69,71,71,84,24
명당초등학교,48,50,57,55,67,69,19
명인초등학교,115,113,118,127,129,135,41
산남초등학교,69,75,75,87,89,82,26
산의초등학교,262,227,230,265,313,313,74
상률초등학교,88,104,82,101,108,104,29
상촌초등학교,92,104,111,118,88,116,34
서호초등학교,42,39,44,45,47,44,17
세곡초등학교,52,49,59,43,50,58,15
세류초등학교,122,130,117,145,121,120,44
소화초등학교,84,85,84,84,85,84,25
송림초등학교,243,207,153,160,149,115,46
송원초등학교,93,87,104,95,103,119,32
송정초등학교,93,88,91,97,83,77,28
송죽초등학교,56,63,65,76,81,79,21
수성초등학교,55,55,52,70,67,69,20
수원금곡초등학교,46,48,43,47,47,41,15
수원선일초등학교,87,93,85,113,100,113,33
수원신곡초등학교,116,115,120,153,150,144,39
수원초등학교,192,136,120,129,125,123,39
숙지초등학교,50,50,42,52,36,62,17
신성초등학교,51,45,49,67,81,57,19
신영초등학교,71,71,65,87,78,85,24
신풍초등학교,209,194,199,219,242,224,60
안룡초등학교,100,105,84,104,87,75,30
연무초등학교,48,34,32,61,44,49,17
영덕초등학교,107,142,142,134,153,147,37
